Percentage served,Time in ms
0,14.969
1,20.287
2,21.617
3,23.479
4,24.801
5,25.900
6,26.836
7,29.078
8,33.531
9,35.005
10,41.998
11,43.617
12,44.415
13,45.815
14,47.256
15,49.557
16,50.516
17,51.832
18,53.178
19,146.226
20,170.397
21,180.371
22,190.063
23,280.517
24,289.095
25,398.430
26,458.968
27,481.597
28,502.042
29,532.089
30,568.443
31,594.972
32,613.990
33,637.153
34,653.720
35,664.527
36,673.087
37,679.841
38,683.081
39,694.334
40,709.432
41,737.760
42,751.349
43,779.741
44,799.539
45,801.765
46,803.483
47,804.980
48,808.184
49,817.800
50,827.991
51,839.794
52,849.416
53,858.631
54,869.266
55,880.744
56,888.203
57,900.836
58,914.054
59,920.785
60,926.384
61,932.661
62,948.419
63,958.963
64,966.588
65,969.346
66,974.850
67,978.965
68,984.613
69,994.714
70,1000.943
71,1013.375
72,1029.600
73,1039.544
74,1046.785
75,1050.050
76,1063.003
77,1084.149
78,1096.188
79,1102.850
80,1118.092
81,1136.397
82,1157.343
83,1178.746
84,1196.942
85,1219.645
86,1238.664
87,1255.794
88,1277.888
89,1300.023
90,1318.454
91,1338.208
92,1354.327
93,1370.778
94,1393.060
95,1409.939
96,1424.617
97,1439.905
98,1460.558
99,1478.139
100,2323.351
