starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 15:28:33 2026	1776938313	0	3	3	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	3	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:22 2026	1776938302	0	4	4	3
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:22 2026	1776938302	0	4	4	4
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:32 2026	1776938312	0	4	4	4
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:22 2026	1776938302	0	4	4	4
Thu Apr 23 15:28:33 2026	1776938313	3	2	4	0
Thu Apr 23 15:28:32 2026	1776938312	0	4	4	4
Thu Apr 23 15:28:33 2026	1776938313	2	3	4	0
Thu Apr 23 15:28:33 2026	1776938313	2	2	4	0
Thu Apr 23 15:28:22 2026	1776938302	0	4	4	4
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	4
Thu Apr 23 15:28:33 2026	1776938313	2	2	5	0
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	5
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	5
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	5
Thu Apr 23 15:28:33 2026	1776938313	3	2	5	0
Thu Apr 23 15:28:33 2026	1776938313	3	2	5	0
Thu Apr 23 15:28:33 2026	1776938313	3	2	5	0
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	5
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	5
Thu Apr 23 15:28:22 2026	1776938302	0	5	5	5
Thu Apr 23 15:28:32 2026	1776938312	0	5	5	5
Thu Apr 23 15:28:33 2026	1776938313	2	3	5	0
Thu Apr 23 15:28:33 2026	1776938313	3	2	5	0
Thu Apr 23 15:28:33 2026	1776938313	3	2	6	0
Thu Apr 23 15:28:33 2026	1776938313	3	3	6	0
Thu Apr 23 15:28:33 2026	1776938313	3	3	6	0
Thu Apr 23 15:28:33 2026	1776938313	4	2	6	0
Thu Apr 23 15:28:33 2026	1776938313	4	2	6	0
Thu Apr 23 15:28:33 2026	1776938313	2	4	6	0
Thu Apr 23 15:28:32 2026	1776938312	0	6	6	6
Thu Apr 23 15:28:32 2026	1776938312	0	6	6	6
Thu Apr 23 15:28:33 2026	1776938313	4	2	6	0
Thu Apr 23 15:28:33 2026	1776938313	4	2	6	0
Thu Apr 23 15:28:33 2026	1776938313	4	2	7	0
Thu Apr 23 15:28:33 2026	1776938313	5	2	7	0
Thu Apr 23 15:28:33 2026	1776938313	5	2	7	0
Thu Apr 23 15:28:22 2026	1776938302	0	7	7	7
Thu Apr 23 15:28:33 2026	1776938313	2	5	7	0
Thu Apr 23 15:28:33 2026	1776938313	5	2	7	0
Thu Apr 23 15:28:33 2026	1776938313	4	4	7	0
Thu Apr 23 15:28:33 2026	1776938313	6	2	7	0
Thu Apr 23 15:28:32 2026	1776938312	0	7	7	7
Thu Apr 23 15:28:32 2026	1776938312	0	7	7	7
Thu Apr 23 15:28:32 2026	1776938312	0	7	7	7
Thu Apr 23 15:28:33 2026	1776938313	5	3	8	0
Thu Apr 23 15:28:33 2026	1776938313	4	3	8	0
Thu Apr 23 15:28:33 2026	1776938313	4	4	8	0
Thu Apr 23 15:28:22 2026	1776938302	0	8	8	8
Thu Apr 23 15:28:33 2026	1776938313	6	2	8	0
Thu Apr 23 15:28:33 2026	1776938313	3	6	9	0
Thu Apr 23 15:28:32 2026	1776938312	0	9	9	9
Thu Apr 23 15:28:33 2026	1776938313	4	5	9	0
Thu Apr 23 15:28:33 2026	1776938313	3	6	9	0
Thu Apr 23 15:28:33 2026	1776938313	4	6	10	0
Thu Apr 23 15:28:32 2026	1776938312	0	10	10	9
Thu Apr 23 15:28:33 2026	1776938313	3	7	10	0
Thu Apr 23 15:28:33 2026	1776938313	4	6	10	0
Thu Apr 23 15:28:32 2026	1776938312	0	12	12	12
Thu Apr 23 15:28:32 2026	1776938312	0	12	12	12
Thu Apr 23 15:28:32 2026	1776938312	0	14	14	14
