Percentage served,Time in ms
0,3.939
1,5.867
2,6.462
3,6.810
4,7.043
5,7.304
6,7.649
7,7.942
8,8.163
9,8.401
10,8.720
11,8.898
12,9.258
13,9.449
14,9.593
15,9.939
16,10.196
17,10.400
18,10.578
19,10.785
20,11.065
21,11.277
22,11.528
23,11.681
24,11.871
25,12.030
26,12.221
27,12.335
28,12.466
29,12.623
30,12.768
31,13.077
32,13.193
33,13.295
34,13.374
35,13.543
36,13.772
37,13.860
38,14.020
39,14.247
40,14.409
41,14.657
42,14.844
43,15.102
44,15.530
45,15.753
46,16.028
47,16.340
48,16.827
49,17.246
50,17.483
51,17.853
52,18.182
53,18.477
54,18.712
55,19.133
56,19.416
57,19.693
58,19.967
59,20.321
60,20.573
61,20.998
62,21.381
63,21.839
64,22.174
65,22.553
66,22.884
67,23.171
68,23.694
69,24.031
70,24.720
71,25.327
72,25.926
73,26.841
74,27.416
75,28.579
76,29.360
77,29.594
78,30.132
79,30.573
80,31.005
81,31.346
82,31.770
83,32.110
84,32.579
85,33.111
86,33.355
87,33.619
88,34.478
89,35.192
90,36.120
91,36.798
92,37.399
93,37.924
94,38.602
95,39.772
96,41.019
97,42.349
98,1447.397
99,2397.398
100,44368.939
