Percentage served,Time in ms
0,7.879
1,37.278
2,73.344
3,299.419
4,303.389
5,331.378
6,462.603
7,608.162
8,610.752
9,612.062
10,612.527
11,612.721
12,654.217
13,662.548
14,678.290
15,684.164
16,698.752
17,705.224
18,707.315
19,718.123
20,722.583
21,727.365
22,737.609
23,751.416
24,763.186
25,789.583
26,808.348
27,826.559
28,848.434
29,855.023
30,872.988
31,894.267
32,905.146
33,907.612
34,909.541
35,910.649
36,913.459
37,916.475
38,918.920
39,920.117
40,921.263
41,922.670
42,924.188
43,925.504
44,926.725
45,933.075
46,944.643
47,950.805
48,956.855
49,971.631
50,983.909
51,996.815
52,1007.948
53,1036.780
54,1047.367
55,1070.346
56,1080.614
57,1105.387
58,1117.309
59,1131.215
60,1140.573
61,1152.828
62,1158.851
63,1163.014
64,1167.327
65,1171.798
66,1178.646
67,1187.924
68,1191.684
69,1195.671
70,1199.986
71,1206.277
72,1213.824
73,1221.642
74,1229.971
75,1240.544
76,1246.750
77,1263.197
78,1285.681
79,1307.414
80,1327.570
81,1347.896
82,1382.283
83,1391.474
84,1409.152
85,1424.817
86,1442.090
87,1457.868
88,1509.664
89,1531.467
90,1550.730
91,1563.913
92,1577.954
93,1596.853
94,1613.817
95,1626.157
96,1646.503
97,1660.247
98,1677.488
99,1690.343
100,1707.626
