timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 16:47:32,0.0,1013.17,1966.88,51.51,18.62,850.93,0.0,0.0,13.38,24.44,54.75,0.0,0.0,12,3,0,0,0,0,0,0,26.3
2026-04-23 16:47:34,34.62,1013.47,1966.88,51.53,18.64,850.85,0.0,0.07,13.38,24.44,54.75,0.01,0.0,13,3,0,1,0,0,0,0,26.1
2026-04-23 16:47:37,26.95,1013.4,1966.88,51.52,18.64,850.91,0.0,0.0,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.4
2026-04-23 16:47:39,29.17,1013.48,1966.88,51.53,18.64,850.82,0.0,0.04,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.2
2026-04-23 16:47:42,22.83,1013.39,1966.88,51.52,18.64,850.91,0.0,0.0,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.2
2026-04-23 16:47:44,31.29,1013.48,1966.88,51.53,18.65,850.82,0.0,0.03,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.2
2026-04-23 16:47:47,25.29,1013.38,1966.88,51.52,18.65,850.91,0.0,0.01,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.1
2026-04-23 16:47:49,27.81,1013.43,1966.88,51.52,18.66,850.85,0.0,0.04,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.3
2026-04-23 16:47:52,25.27,1013.3,1966.88,51.52,18.66,850.91,0.0,0.01,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.3
2026-04-23 16:47:55,22.6,1013.38,1966.88,51.52,18.67,850.82,0.0,0.07,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.2
2026-04-23 16:47:57,31.17,1013.31,1966.88,51.52,18.67,850.88,0.0,0.0,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.2
2026-04-23 16:48:00,23.08,1013.37,1966.88,51.52,18.68,850.82,0.0,0.03,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.3
2026-04-23 16:48:02,30.77,1013.3,1966.88,51.52,18.68,850.89,0.0,1.28,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.4
2026-04-23 16:48:05,24.58,1013.39,1966.88,51.52,18.68,850.79,0.0,0.04,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.1
2026-04-23 16:48:07,27.06,1013.29,1966.88,51.52,18.68,850.89,0.0,0.21,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.1
2026-04-23 16:48:10,29.45,1013.21,1966.88,51.51,18.69,850.96,0.0,0.71,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.3
2026-04-23 16:48:13,22.51,1013.3,1966.88,51.52,18.69,850.86,0.0,0.0,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.3
2026-04-23 16:48:15,32.1,1013.24,1966.88,51.52,18.7,850.92,0.0,0.05,13.38,24.44,54.75,0.0,0.0,13,3,0,1,0,0,0,0,26.4
2026-04-23 16:48:18,20.74,1013.29,1966.88,51.52,18.7,850.87,0.0,0.0,13.38,24.44,54.75,0.0,0.0,14,3,0,1,0,0,0,0,26.3
2026-04-23 16:48:20,34.39,1013.23,1966.88,51.51,18.71,850.92,0.0,0.03,13.38,24.44,54.75,0.0,0.0,14,3,0,1,0,0,0,0,26.0
2026-04-23 16:48:23,25.57,1013.29,1966.88,51.52,18.71,850.87,0.0,0.01,13.38,24.44,54.75,0.0,0.0,14,3,0,1,0,0,0,0,26.2
2026-04-23 16:48:25,22.83,1013.18,1966.88,51.51,18.71,850.96,0.0,0.07,13.38,24.44,54.75,0.0,0.0,14,3,0,1,0,0,0,0,26.3
2026-04-23 16:48:28,32.91,1013.12,1966.88,51.51,18.73,851.25,0.01,0.0,13.38,24.44,54.75,0.0,0.0,14,3,0,1,0,0,0,0,26.4
