Percentage served,Time in ms
0,3.220
1,5.492
2,7.398
3,9.240
4,10.569
5,12.190
6,14.109
7,15.548
8,16.785
9,18.025
10,18.638
11,19.693
12,21.775
13,23.749
14,29.396
15,33.072
16,36.614
17,45.207
18,52.037
19,69.031
20,85.549
21,92.232
22,96.693
23,101.703
24,104.133
25,110.037
26,114.950
27,136.701
28,141.133
29,154.416
30,164.604
31,169.687
32,184.759
33,191.175
34,204.727
35,211.185
36,225.090
37,292.661
38,318.391
39,345.194
40,381.087
41,408.426
42,462.828
43,511.532
44,582.796
45,614.740
46,716.868
47,791.617
48,819.693
49,864.448
50,920.663
51,921.765
52,923.284
53,926.701
54,945.013
55,1020.321
56,1022.534
57,1023.509
58,1024.181
59,1024.770
60,1026.427
61,1123.315
62,1129.707
63,1331.698
64,1449.428
65,1572.715
66,1751.274
67,1842.642
68,1845.306
69,1886.799
70,1945.947
71,1949.133
72,2045.184
73,2049.838
74,2142.499
75,2150.606
76,2285.905
77,2527.325
78,2713.016
79,2867.128
80,2970.002
81,3071.910
82,3073.254
83,3167.846
84,3450.797
85,3993.400
86,4056.201
87,4094.869
88,5015.900
89,5937.181
90,7769.291
91,8956.267
92,10672.636
93,19363.495
94,34717.064
95,48126.998
96,70652.965
97,99081.451
98,120015.949
99,120424.129
100,120425.526
