Percentage served,Time in ms
0,3.662
1,3.674
2,3.758
3,3.812
4,3.818
5,3.823
6,3.888
7,3.955
8,3.972
9,3.983
10,4.026
11,4.077
12,4.101
13,4.115
14,4.119
15,4.129
16,4.147
17,4.159
18,4.179
19,4.196
20,4.227
21,4.228
22,4.291
23,4.331
24,4.345
25,4.357
26,4.363
27,4.369
28,4.380
29,4.384
30,4.392
31,4.432
32,4.497
33,4.498
34,4.498
35,4.510
36,4.513
37,4.513
38,4.532
39,4.550
40,4.625
41,4.641
42,4.694
43,4.697
44,4.699
45,4.709
46,4.727
47,4.740
48,4.755
49,4.769
50,4.821
51,4.889
52,4.892
53,4.915
54,4.975
55,4.975
56,4.980
57,4.999
58,5.066
59,5.087
60,5.095
61,5.103
62,5.134
63,5.160
64,5.170
65,5.319
66,5.344
67,5.354
68,5.427
69,5.462
70,5.477
71,5.596
72,5.682
73,5.690
74,5.870
75,5.909
76,5.925
77,5.943
78,6.150
79,6.275
80,6.564
81,6.785
82,6.855
83,6.956
84,7.252
85,7.366
86,7.457
87,8.826
88,8.927
89,9.344
90,9.829
91,9.955
92,10.279
93,10.327
94,80.627
95,125.849
96,154.328
97,208.797
98,307.899
99,2466.062
100,2466.062
