Percentage served,Time in ms
0,3.554
1,3.623
2,3.669
3,3.754
4,3.768
5,3.792
6,3.830
7,3.837
8,3.924
9,3.941
10,3.990
11,4.042
12,4.096
13,4.108
14,4.131
15,4.172
16,4.173
17,4.221
18,4.254
19,4.296
20,4.363
21,4.386
22,4.406
23,4.427
24,4.483
25,4.570
26,4.666
27,4.701
28,4.729
29,4.732
30,4.748
31,4.818
32,4.912
33,4.994
34,5.315
35,5.372
36,5.397
37,5.426
38,5.483
39,5.523
40,5.531
41,5.590
42,5.723
43,5.729
44,5.811
45,5.851
46,5.942
47,5.954
48,6.004
49,6.152
50,6.210
51,6.534
52,6.595
53,6.656
54,6.672
55,6.749
56,6.755
57,6.788
58,6.818
59,6.980
60,7.058
61,7.134
62,7.194
63,7.476
64,7.508
65,7.534
66,7.571
67,7.657
68,7.705
69,7.723
70,7.774
71,7.806
72,7.910
73,7.928
74,7.946
75,8.119
76,8.130
77,8.270
78,8.954
79,9.013
80,9.020
81,9.395
82,9.554
83,9.582
84,10.293
85,10.439
86,10.817
87,10.887
88,11.042
89,11.183
90,45.227
91,106.006
92,203.964
93,204.537
94,204.860
95,269.483
96,306.858
97,410.717
98,512.677
99,38697.506
100,38697.506
