timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 13:34:00,0.0,921.21,1966.89,46.84,44.03,896.55,0.0,0.0,13.33,24.44,54.56,0.0,0.0,12,3,0,1,0,0,0,0,19.4
2026-04-23 13:34:02,23.84,921.16,1966.89,46.83,44.04,896.48,0.0,0.08,13.33,24.44,54.55,0.0,0.0,12,3,0,1,0,0,0,0,19.4
2026-04-23 13:34:05,54.86,922.32,1966.89,46.89,44.04,896.59,0.0,0.14,13.33,24.44,54.56,0.26,0.19,554,471,44,11,20,233,0,0,
2026-04-23 13:34:08,68.49,923.6,1966.89,46.96,44.05,896.68,0.0,2.61,13.33,24.44,54.56,0.31,0.41,537,516,0,12,0,71,0,0,100.0
2026-04-23 13:34:11,36.22,923.77,1966.89,46.97,44.05,896.8,0.0,0.0,13.33,24.44,54.56,0.06,0.06,594,472,0,113,0,73,0,0,100.0
2026-04-23 13:34:14,32.99,923.79,1966.89,46.97,44.05,896.77,0.0,0.04,13.33,24.44,54.56,0.05,0.04,663,419,0,235,0,69,0,0,100.0
2026-04-23 13:34:17,22.84,923.85,1966.89,46.97,44.06,896.7,0.0,0.04,13.33,24.44,54.56,0.0,0.0,653,409,0,235,0,69,0,0,100.0
2026-04-23 13:34:20,24.0,923.74,1966.89,46.96,44.06,896.81,0.0,0.0,13.33,24.44,54.56,0.0,0.02,653,409,0,235,0,69,0,0,100.0
2026-04-23 13:34:23,29.47,923.8,1966.89,46.97,44.07,896.74,0.0,0.04,13.33,24.44,54.56,0.0,0.0,653,409,0,235,0,69,0,0,100.0
2026-04-23 13:34:26,27.66,923.73,1966.89,46.96,44.07,896.81,0.0,0.09,13.33,24.44,54.56,0.01,0.0,670,407,0,254,0,68,0,0,100.0
2026-04-23 13:34:29,25.25,923.79,1966.89,46.97,44.08,896.74,0.0,0.04,13.33,24.44,54.56,0.0,0.0,670,407,0,254,0,67,0,0,100.0
2026-04-23 13:34:32,24.02,923.69,1966.89,46.96,44.09,896.88,0.0,0.04,13.33,24.44,54.56,0.0,0.0,668,405,0,254,0,66,0,0,100.0
2026-04-23 13:34:35,25.76,923.74,1966.89,46.96,44.09,896.79,0.0,0.0,13.33,24.44,54.56,0.01,0.02,685,404,0,272,0,64,0,0,100.0
2026-04-23 13:34:38,30.57,923.76,1966.89,46.97,44.09,896.76,0.0,0.12,13.33,24.44,54.56,0.02,0.01,717,398,0,310,0,62,0,0,100.0
