Percentage served,Time in ms
0,5.983
1,8.108
2,8.461
3,8.723
4,8.873
5,9.150
6,9.346
7,9.489
8,9.629
9,9.720
10,9.858
11,10.006
12,10.193
13,10.322
14,10.440
15,10.559
16,10.625
17,10.729
18,10.795
19,10.967
20,11.030
21,11.171
22,11.325
23,11.452
24,11.611
25,11.710
26,11.828
27,11.956
28,12.076
29,12.142
30,12.225
31,12.295
32,12.417
33,12.528
34,12.614
35,12.708
36,12.817
37,12.905
38,12.995
39,13.074
40,13.158
41,13.235
42,13.379
43,13.502
44,13.710
45,13.861
46,13.955
47,14.071
48,14.253
49,14.462
50,14.656
51,14.793
52,14.951
53,15.138
54,15.271
55,15.415
56,15.576
57,15.711
58,15.995
59,16.190
60,16.482
61,16.745
62,17.004
63,17.308
64,17.640
65,17.921
66,18.169
67,18.416
68,18.557
69,18.891
70,19.040
71,19.258
72,19.486
73,19.725
74,20.028
75,20.163
76,20.439
77,20.633
78,20.904
79,21.135
80,21.419
81,21.830
82,22.085
83,22.564
84,22.928
85,23.418
86,23.835
87,24.295
88,24.512
89,24.790
90,25.308
91,26.158
92,27.043
93,27.890
94,28.819
95,29.682
96,30.975
97,55.444
98,161.432
99,2412.239
100,13397.746
