Percentage served,Time in ms
0,3.873
1,3.986
2,4.145
3,4.199
4,4.242
5,4.384
6,4.450
7,4.529
8,4.555
9,4.556
10,4.586
11,4.600
12,4.608
13,4.622
14,4.655
15,4.736
16,4.791
17,4.847
18,4.933
19,4.951
20,4.952
21,4.967
22,5.015
23,5.040
24,5.044
25,5.065
26,5.086
27,5.111
28,5.141
29,5.168
30,5.199
31,5.203
32,5.247
33,5.260
34,5.262
35,5.262
36,5.269
37,5.328
38,5.363
39,5.401
40,5.408
41,5.539
42,5.591
43,5.596
44,5.598
45,5.617
46,5.640
47,5.649
48,5.697
49,5.711
50,5.722
51,5.725
52,5.893
53,5.911
54,5.916
55,5.922
56,5.938
57,5.988
58,5.996
59,6.034
60,6.046
61,6.176
62,6.223
63,6.249
64,6.262
65,6.464
66,6.744
67,6.811
68,6.997
69,7.265
70,7.526
71,7.644
72,8.074
73,8.558
74,8.577
75,10.465
76,11.946
77,14.565
78,14.628
79,15.965
80,17.074
81,20.317
82,60.576
83,120.554
84,233.034
85,236.455
86,279.404
87,308.549
88,314.993
89,318.505
90,326.362
91,406.918
92,512.408
93,518.470
94,586.760
95,755.135
96,2981.285
97,6393.623
98,21962.226
99,34861.491
100,34861.491
