Percentage served,Time in ms
0,58.586
1,89.658
2,97.069
3,102.012
4,102.088
5,102.650
6,129.917
7,190.554
8,194.479
9,199.922
10,203.563
11,204.200
12,204.223
13,204.256
14,204.310
15,204.408
16,204.430
17,204.490
18,204.603
19,204.733
20,204.780
21,204.836
22,204.837
23,204.838
24,204.862
25,204.879
26,204.911
27,204.942
28,204.983
29,204.984
30,205.028
31,205.032
32,205.047
33,205.077
34,205.079
35,205.089
36,205.155
37,205.238
38,205.322
39,205.507
40,206.309
41,207.065
42,209.074
43,210.320
44,215.215
45,216.891
46,217.437
47,219.383
48,240.257
49,248.884
50,271.600
51,279.823
52,295.707
53,304.404
54,306.262
55,306.570
56,306.663
57,306.669
58,306.670
59,306.771
60,306.886
61,306.953
62,306.975
63,307.040
64,307.042
65,307.044
66,307.066
67,307.092
68,307.099
69,307.105
70,307.173
71,307.190
72,307.217
73,307.260
74,307.291
75,307.338
76,307.357
77,307.371
78,307.431
79,307.463
80,308.028
81,373.104
82,394.009
83,399.951
84,409.346
85,409.638
86,409.784
87,409.840
88,410.021
89,410.041
90,510.606
91,511.758
92,512.015
93,512.253
94,716.257
95,717.104
96,4542.024
97,12303.785
98,37375.150
99,120011.886
100,120011.886
