starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:23:05 2026	1776945185	0	59	59	0
Thu Apr 23 17:26:04 2026	1776945364	0	90	90	0
Thu Apr 23 17:26:15 2026	1776945375	0	97	97	0
Thu Apr 23 17:25:49 2026	1776945349	0	102	102	102
Thu Apr 23 17:26:23 2026	1776945383	0	102	102	102
Thu Apr 23 17:26:10 2026	1776945370	0	103	103	103
Thu Apr 23 17:25:48 2026	1776945348	0	130	130	130
Thu Apr 23 17:26:18 2026	1776945378	0	191	191	190
Thu Apr 23 17:23:03 2026	1776945183	0	194	194	194
Thu Apr 23 17:26:03 2026	1776945363	0	200	200	200
Thu Apr 23 17:26:02 2026	1776945362	0	204	204	203
Thu Apr 23 17:23:04 2026	1776945184	0	204	204	204
Thu Apr 23 17:26:21 2026	1776945381	0	204	204	204
Thu Apr 23 17:26:10 2026	1776945370	0	204	204	204
Thu Apr 23 17:26:19 2026	1776945379	0	204	204	204
Thu Apr 23 17:25:49 2026	1776945349	0	204	204	204
Thu Apr 23 17:26:18 2026	1776945378	0	204	204	204
Thu Apr 23 17:26:04 2026	1776945364	0	204	204	204
Thu Apr 23 17:26:08 2026	1776945368	0	205	205	204
Thu Apr 23 17:26:03 2026	1776945363	0	205	205	205
Thu Apr 23 17:25:49 2026	1776945349	0	205	205	205
Thu Apr 23 17:26:07 2026	1776945367	0	205	205	205
Thu Apr 23 17:26:14 2026	1776945374	0	205	205	205
Thu Apr 23 17:26:14 2026	1776945374	0	205	205	205
Thu Apr 23 17:26:21 2026	1776945381	0	205	205	205
Thu Apr 23 17:26:23 2026	1776945383	0	205	205	205
Thu Apr 23 17:26:05 2026	1776945365	0	205	205	205
Thu Apr 23 17:26:07 2026	1776945367	0	205	205	205
Thu Apr 23 17:25:49 2026	1776945349	0	205	205	205
Thu Apr 23 17:26:19 2026	1776945379	0	205	205	205
Thu Apr 23 17:25:49 2026	1776945349	0	205	205	205
Thu Apr 23 17:26:17 2026	1776945377	0	205	205	205
Thu Apr 23 17:26:07 2026	1776945367	0	205	205	205
Thu Apr 23 17:26:10 2026	1776945370	0	205	205	205
Thu Apr 23 17:26:05 2026	1776945365	0	205	205	205
Thu Apr 23 17:26:03 2026	1776945363	0	205	205	205
Thu Apr 23 17:26:07 2026	1776945367	0	205	205	205
Thu Apr 23 17:26:13 2026	1776945373	0	205	205	205
Thu Apr 23 17:26:17 2026	1776945377	0	205	205	205
Thu Apr 23 17:23:04 2026	1776945184	0	206	206	205
Thu Apr 23 17:26:02 2026	1776945362	0	206	206	206
Thu Apr 23 17:23:03 2026	1776945183	0	207	207	207
Thu Apr 23 17:26:03 2026	1776945363	0	209	209	209
Thu Apr 23 17:26:15 2026	1776945375	0	210	210	210
Thu Apr 23 17:23:03 2026	1776945183	0	215	215	215
Thu Apr 23 17:26:05 2026	1776945365	0	217	217	217
Thu Apr 23 17:26:03 2026	1776945363	0	217	217	217
Thu Apr 23 17:26:18 2026	1776945378	0	219	219	219
Thu Apr 23 17:26:16 2026	1776945376	0	240	240	240
Thu Apr 23 17:23:05 2026	1776945185	0	249	249	248
Thu Apr 23 17:26:16 2026	1776945376	0	272	272	271
Thu Apr 23 17:25:48 2026	1776945348	0	280	280	279
Thu Apr 23 17:26:06 2026	1776945366	0	296	296	296
Thu Apr 23 17:23:04 2026	1776945184	0	304	304	304
Thu Apr 23 17:26:06 2026	1776945366	0	306	306	306
Thu Apr 23 17:26:20 2026	1776945380	0	307	307	306
Thu Apr 23 17:26:14 2026	1776945374	0	307	307	307
Thu Apr 23 17:26:13 2026	1776945373	0	307	307	306
Thu Apr 23 17:26:18 2026	1776945378	0	307	307	307
Thu Apr 23 17:26:08 2026	1776945368	0	307	307	307
Thu Apr 23 17:26:09 2026	1776945369	0	307	307	307
Thu Apr 23 17:26:08 2026	1776945368	0	307	307	307
Thu Apr 23 17:26:15 2026	1776945375	0	307	307	307
Thu Apr 23 17:26:07 2026	1776945367	0	307	307	307
Thu Apr 23 17:26:21 2026	1776945381	0	307	307	307
Thu Apr 23 17:26:11 2026	1776945371	0	307	307	307
Thu Apr 23 17:26:20 2026	1776945380	0	307	307	307
Thu Apr 23 17:26:05 2026	1776945365	0	307	307	307
Thu Apr 23 17:26:04 2026	1776945364	0	307	307	307
Thu Apr 23 17:26:11 2026	1776945371	0	307	307	307
Thu Apr 23 17:26:06 2026	1776945366	0	307	307	307
Thu Apr 23 17:26:17 2026	1776945377	0	307	307	307
Thu Apr 23 17:26:13 2026	1776945373	0	307	307	307
Thu Apr 23 17:25:48 2026	1776945348	0	307	307	307
Thu Apr 23 17:26:19 2026	1776945379	0	307	307	307
Thu Apr 23 17:26:09 2026	1776945369	0	307	307	307
Thu Apr 23 17:26:17 2026	1776945377	0	307	307	307
Thu Apr 23 17:26:09 2026	1776945369	0	307	307	307
Thu Apr 23 17:26:08 2026	1776945368	0	307	307	307
Thu Apr 23 17:26:10 2026	1776945370	0	307	307	307
Thu Apr 23 17:26:20 2026	1776945380	0	308	308	308
Thu Apr 23 17:23:05 2026	1776945185	7	366	373	366
Thu Apr 23 17:26:02 2026	1776945362	0	394	394	394
Thu Apr 23 17:23:03 2026	1776945183	195	205	400	205
Thu Apr 23 17:23:04 2026	1776945184	0	409	409	409
Thu Apr 23 17:26:14 2026	1776945374	0	410	410	409
Thu Apr 23 17:26:19 2026	1776945379	0	410	410	410
Thu Apr 23 17:26:12 2026	1776945372	0	410	410	410
Thu Apr 23 17:26:22 2026	1776945382	0	410	410	410
Thu Apr 23 17:26:21 2026	1776945381	0	410	410	410
Thu Apr 23 17:25:10 2026	1776945310	3	507	511	507
Thu Apr 23 17:26:22 2026	1776945382	0	512	512	512
Thu Apr 23 17:26:11 2026	1776945371	0	512	512	512
Thu Apr 23 17:26:04 2026	1776945364	205	307	512	307
Thu Apr 23 17:26:15 2026	1776945375	204	512	716	511
Thu Apr 23 17:26:12 2026	1776945372	0	717	717	717
Thu Apr 23 17:23:05 2026	1776945185	0	4542	4542	4542
Thu Apr 23 17:25:49 2026	1776945349	0	12304	12304	12304
Thu Apr 23 17:25:10 2026	1776945310	0	37375	37375	37375
Thu Apr 23 17:23:10 2026	1776945190	0	120012	120012	120012
