timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-22 15:49:38,0.0,1144.32,1966.89,58.18,8.32,801.95,0.0,0.0,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.3
2026-04-22 15:49:50,18.28,1147.77,1966.89,58.35,8.74,806.15,0.47,0.08,13.13,24.44,53.75,0.0,0.0,15,6,0,1,0,0,0,0,36.2
2026-04-22 15:50:01,28.96,1144.5,1966.89,58.19,8.8,811.78,0.39,0.24,13.13,24.44,53.75,0.0,0.0,15,6,0,1,0,0,0,0,36.1
2026-04-22 15:50:12,14.38,1145.62,1966.89,58.25,8.83,812.06,0.0,0.11,13.13,24.44,53.75,0.0,0.0,15,6,0,1,0,0,0,0,36.1
2026-04-22 15:50:24,15.68,1145.47,1966.89,58.24,8.86,812.43,0.02,0.12,13.13,24.44,53.75,0.0,0.0,15,6,0,1,0,0,0,0,36.1
2026-04-22 15:50:36,13.17,1146.44,1966.89,58.29,8.88,812.42,0.0,0.09,13.13,24.44,53.75,0.0,0.0,15,6,0,1,0,0,0,0,36.1
2026-04-22 15:50:48,11.99,1147.02,1966.89,58.32,8.91,812.55,0.0,0.16,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.1
2026-04-22 15:50:58,14.84,1146.91,1966.89,58.31,8.92,812.65,0.0,0.1,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.1
2026-04-22 15:51:09,15.98,1147.03,1966.89,58.32,8.94,812.75,0.0,0.07,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.1
2026-04-22 15:51:20,14.51,1146.89,1966.89,58.31,8.95,812.87,0.0,0.05,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.1
2026-04-22 15:51:31,15.05,1146.87,1966.89,58.31,8.97,812.88,0.0,0.1,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.1
2026-04-22 15:51:41,15.04,1147.59,1966.89,58.35,8.98,812.88,0.0,0.03,13.13,24.44,53.75,0.0,0.0,14,6,0,0,0,0,0,0,36.1
2026-04-22 15:51:52,15.09,1146.98,1966.89,58.31,8.88,802.43,0.0,0.13,13.13,24.44,53.75,0.0,0.0,16,8,0,0,0,0,0,0,36.1
2026-04-22 15:52:00,0.0,1146.66,1966.89,58.3,8.91,802.76,0.0,0.0,13.13,24.44,53.75,0.0,0.0,16,8,0,0,0,0,0,0,36.1
2026-04-22 15:52:10,31.07,1151.03,1966.89,58.52,8.93,802.87,0.0,0.03,13.13,24.44,53.75,0.09,0.07,1018,1010,0,0,0,501,0,0,100.0
2026-04-22 15:52:21,17.67,1151.95,1966.89,58.57,8.95,802.88,0.0,0.18,13.13,24.44,53.75,0.0,0.0,1018,1010,0,0,0,501,1,0,61.65
2026-04-22 15:52:33,21.29,1153.63,1966.89,58.65,8.96,802.92,0.0,0.42,13.13,24.44,53.75,0.02,0.01,1018,1010,0,0,0,500,1,0,100.0
2026-04-22 15:52:44,26.59,1163.12,1966.89,59.14,9.13,792.2,3.21,0.1,13.13,24.44,53.75,0.03,0.02,1018,1010,0,0,0,500,1,0,62.35
2026-04-22 15:52:56,35.51,1162.75,1966.89,59.12,9.15,792.61,0.03,0.03,13.13,24.44,53.75,0.09,0.06,1018,1010,0,0,0,501,1,0,99.75
2026-04-22 15:53:08,39.15,1162.57,1966.89,59.11,9.17,792.76,0.0,0.67,13.13,24.44,53.75,0.1,0.06,998,990,0,0,0,478,1,1,50.1
2026-04-22 15:53:21,15.7,1162.6,1966.89,59.11,9.19,792.72,0.0,0.04,13.13,24.44,53.75,0.0,0.0,984,976,0,0,0,467,1,1,49.87
2026-04-22 15:53:34,16.86,1162.5,1966.89,59.1,9.21,792.79,0.0,0.29,13.14,24.44,53.75,0.0,0.0,962,954,0,0,0,444,1,1,49.87
2026-04-22 15:53:47,17.26,1162.57,1966.89,59.11,9.23,792.71,0.0,0.05,13.13,24.44,53.75,0.0,0.0,949,941,0,0,0,429,1,1,49.83
2026-04-22 15:54:00,16.93,1162.28,1966.89,59.09,9.25,792.77,0.0,0.02,13.13,24.44,53.75,0.0,0.0,940,931,0,0,0,418,1,1,49.87
2026-04-22 15:54:13,25.18,1162.42,1966.89,59.1,9.27,792.81,0.0,0.17,13.14,24.44,53.75,0.05,0.03,149,139,0,0,0,22,1,1,28.57
2026-04-22 15:54:26,16.67,1162.33,1966.89,59.1,9.29,792.88,0.0,0.04,13.14,24.44,53.75,0.0,0.0,148,140,0,0,0,23,1,0,61.6
2026-04-22 15:54:38,16.87,1162.27,1966.89,59.09,9.3,792.92,0.0,0.6,13.14,24.44,53.75,0.0,0.0,130,122,0,0,0,14,1,0,61.6
2026-04-22 15:54:50,17.69,1162.37,1966.89,59.1,9.32,792.85,0.0,0.03,13.14,24.44,53.75,0.0,0.0,106,98,0,0,0,3,1,0,61.6
2026-04-22 15:55:02,15.3,1162.11,1966.89,59.08,9.34,793.09,0.02,0.03,13.14,24.44,53.75,0.0,0.0,103,94,0,0,0,1,1,0,61.6
2026-04-22 15:55:13,16.78,1162.11,1966.89,59.08,9.36,793.14,0.0,0.17,13.14,24.44,53.75,0.0,0.0,17,8,0,0,0,1,1,0,30.65
2026-04-22 15:55:25,16.92,1161.43,1966.89,59.05,9.41,793.78,0.06,0.07,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:55:36,16.67,1161.41,1966.89,59.05,9.43,793.77,0.0,0.1,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:55:48,15.93,1159.8,1966.89,58.97,9.45,798.32,0.4,0.16,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:56:00,16.17,1160.48,1966.89,59.0,9.46,798.36,0.0,0.01,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:56:12,16.6,1161.59,1966.89,59.06,9.48,798.41,0.0,0.14,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:56:24,17.74,1161.67,1966.89,59.06,9.5,798.32,0.0,0.02,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:56:36,15.3,1161.67,1966.89,59.06,9.52,798.31,0.0,0.02,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,52.2
2026-04-22 15:56:48,16.51,1161.65,1966.89,59.06,9.53,798.55,0.0,0.16,13.14,24.44,53.75,0.0,0.0,16,8,0,0,0,1,1,0,61.6
2026-04-22 15:57:00,16.25,1161.56,1966.89,59.06,9.55,798.57,0.0,0.02,13.14,24.44,53.75,0.0,0.0,17,8,0,0,0,1,1,0,32.25
