Percentage served,Time in ms
0,13.682
1,16.451
2,18.217
3,19.023
4,19.703
5,20.169
6,20.467
7,20.715
8,20.990
9,21.277
10,21.405
11,21.683
12,21.875
13,22.196
14,22.501
15,22.961
16,23.098
17,23.378
18,23.524
19,23.695
20,23.999
21,24.180
22,24.334
23,24.466
24,24.588
25,24.827
26,24.947
27,25.167
28,25.353
29,25.573
30,25.709
31,26.074
32,26.306
33,26.504
34,26.743
35,27.094
36,27.278
37,27.725
38,28.292
39,28.973
40,29.242
41,29.462
42,29.649
43,29.942
44,31.063
45,32.087
46,33.545
47,33.926
48,34.741
49,37.731
50,39.288
51,39.540
52,42.259
53,42.861
54,43.861
55,46.599
56,48.339
57,50.709
58,52.563
59,58.577
60,66.526
61,68.609
62,70.592
63,75.508
64,78.361
65,79.885
66,81.370
67,82.976
68,84.104
69,85.309
70,87.761
71,89.954
72,91.786
73,93.831
74,95.319
75,96.420
76,97.878
77,99.125
78,100.336
79,101.496
80,102.375
81,103.078
82,104.516
83,106.151
84,107.949
85,108.814
86,111.839
87,114.165
88,116.921
89,120.976
90,122.766
91,123.245
92,124.607
93,128.860
94,131.636
95,132.546
96,135.474
97,138.894
98,874.274
99,29788.426
100,29793.006
