timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 13:13:00,0.0,932.09,1966.89,47.39,41.89,890.6,0.0,0.0,13.38,24.44,54.73,0.0,0.0,12,4,0,0,0,0,0,0,14.3
2026-04-23 13:13:02,27.49,931.98,1966.89,47.38,41.89,890.74,0.02,0.82,13.38,24.44,54.73,0.0,0.0,12,4,0,0,0,0,0,0,14.3
2026-04-23 13:13:05,30.92,931.96,1966.89,47.38,41.89,890.75,0.01,0.0,13.38,24.44,54.73,0.0,0.0,14,6,0,0,0,0,0,0,29.2
2026-04-23 13:13:07,21.59,931.87,1966.89,47.38,41.91,890.84,0.0,0.07,13.38,24.44,54.73,0.0,0.0,13,5,0,0,0,0,0,0,26.1
2026-04-23 13:13:10,25.6,931.94,1966.89,47.38,41.91,890.76,0.0,0.0,13.38,24.44,54.73,0.01,0.01,14,6,0,0,0,0,0,0,22.4
2026-04-23 13:13:12,30.19,931.85,1966.89,47.38,41.91,890.84,0.0,0.04,13.38,24.44,54.73,0.01,0.0,14,6,0,0,0,0,0,0,59.7
2026-04-23 13:13:15,27.62,931.34,1966.89,47.35,41.94,891.78,0.29,0.55,13.38,24.44,54.73,0.01,0.01,13,5,0,0,0,1,0,0,26.2
2026-04-23 13:13:17,46.94,931.2,1966.89,47.34,41.94,891.91,0.0,0.02,13.38,24.44,54.73,0.15,0.05,424,100,1,314,0,29,0,0,100.0
2026-04-23 13:13:20,71.49,931.48,1966.89,47.36,41.95,896.39,0.0,0.05,13.38,24.44,54.74,0.67,0.17,2037,27,0,2002,0,9,0,0,100.0
2026-04-23 13:13:23,27.66,931.87,1966.89,47.38,41.95,896.42,0.0,2.06,13.38,24.44,54.74,0.0,0.0,2036,26,0,2002,0,8,0,0,100.0
2026-04-23 13:13:27,24.52,931.17,1966.89,47.34,41.96,896.58,0.01,0.08,13.38,24.44,54.74,0.0,0.0,2036,26,0,2002,0,8,0,0,100.0
2026-04-23 13:13:30,25.85,931.05,1966.89,47.34,41.97,896.69,0.0,2.04,13.38,24.44,54.74,0.0,0.0,2036,26,0,2002,0,8,0,0,100.0
2026-04-23 13:13:33,32.18,931.12,1966.89,47.34,41.97,896.62,0.0,6.21,13.38,24.44,54.74,0.0,0.0,2034,24,0,2002,0,6,0,0,100.0
2026-04-23 13:13:36,28.57,931.0,1966.89,47.33,41.98,896.73,0.0,0.04,13.38,24.44,54.74,0.0,0.0,2034,24,0,2002,0,6,0,0,100.0
2026-04-23 13:13:39,28.49,931.11,1966.89,47.34,41.98,896.63,0.0,0.08,13.38,24.44,54.74,0.0,0.0,2034,24,0,2002,0,5,0,0,100.0
2026-04-23 13:13:42,26.5,931.03,1966.89,47.34,41.99,896.7,0.0,0.05,13.38,24.44,54.74,0.0,0.0,2029,19,0,2002,0,1,0,0,100.0
2026-04-23 13:13:45,23.88,931.05,1966.89,47.34,42.0,896.67,0.0,0.04,13.38,24.44,54.74,0.0,0.0,2029,19,0,2002,0,1,0,0,100.0
2026-04-23 13:13:48,25.5,931.12,1966.89,47.34,42.0,896.6,0.0,0.2,13.38,24.44,54.74,0.0,0.0,2029,19,0,2002,0,1,0,0,100.0
2026-04-23 13:13:51,27.08,931.04,1966.89,47.34,42.0,896.67,0.0,0.04,13.38,24.44,54.74,0.0,0.0,2029,19,0,2002,0,1,0,0,62.4
2026-04-23 13:13:54,29.79,931.11,1966.89,47.34,42.0,896.6,0.0,0.4,13.38,24.44,54.74,0.0,0.0,2029,19,0,2002,0,1,0,0,100.0
2026-04-23 13:13:57,27.89,930.65,1966.89,47.32,42.01,896.67,0.0,0.06,13.38,24.44,54.74,0.0,0.0,2029,19,0,2002,0,1,0,0,100.0
2026-04-23 13:14:00,21.63,930.75,1966.89,47.32,42.01,896.6,0.0,0.1,13.38,24.44,54.74,0.0,0.0,2028,18,0,2002,0,0,0,0,100.0
2026-04-23 13:14:03,27.75,930.63,1966.89,47.31,42.02,896.71,0.0,0.04,13.38,24.44,54.74,0.0,0.0,2014,4,0,2002,0,0,0,0,100.0
2026-04-23 13:14:06,27.55,930.7,1966.89,47.32,42.02,896.64,0.0,0.62,13.38,24.44,54.74,0.0,0.0,2014,4,0,2002,0,0,0,0,100.0
2026-04-23 13:14:09,30.56,930.59,1966.89,47.31,42.03,896.74,0.0,0.04,13.38,24.44,54.74,0.0,0.0,2014,4,0,2002,0,0,0,0,100.0
2026-04-23 13:14:12,24.37,930.64,1966.89,47.32,42.04,896.68,0.0,0.05,13.38,24.44,54.74,0.0,0.0,2014,4,0,2002,0,0,0,0,100.0
2026-04-23 13:14:15,22.64,930.71,1966.89,47.32,42.04,896.61,0.0,0.05,13.38,24.44,54.74,0.0,0.0,2014,4,0,2002,0,0,0,0,100.0
2026-04-23 13:14:18,27.23,930.6,1966.89,47.31,42.04,896.68,0.0,0.04,13.38,24.44,54.74,0.0,0.0,2014,4,0,2002,0,0,0,0,19.4
2026-04-23 13:14:21,28.74,930.67,1966.89,47.32,42.04,896.61,0.0,0.0,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:23,25.6,930.59,1966.89,47.31,42.05,896.68,0.0,0.04,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:27,24.39,930.66,1966.89,47.32,42.05,896.61,0.0,0.0,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:30,30.82,930.58,1966.89,47.31,42.06,896.68,0.0,0.05,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:33,23.79,930.65,1966.89,47.32,42.06,896.61,0.0,0.0,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:35,31.48,930.53,1966.89,47.31,42.07,896.72,0.0,0.66,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:38,22.65,930.64,1966.89,47.32,42.07,896.61,0.0,0.0,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:40,33.97,930.52,1966.89,47.31,42.08,896.71,0.0,0.65,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:43,20.99,930.66,1966.89,47.32,42.08,896.59,0.0,0.0,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:45,29.94,930.54,1966.89,47.31,42.09,896.7,0.0,0.06,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:48,21.67,930.6,1966.89,47.31,42.09,896.63,0.0,0.0,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
2026-04-23 13:14:51,26.32,930.52,1966.89,47.31,42.09,896.7,0.0,0.08,13.38,24.44,54.74,0.0,0.0,12,4,0,0,0,0,0,0,19.4
