Percentage served,Time in ms
0,1329.422
1,1329.422
2,1329.422
3,1329.511
4,1329.511
5,1329.511
6,1329.511
7,1329.511
8,1329.584
9,1329.584
10,1329.584
11,1329.584
12,1329.584
13,1329.665
14,1329.665
15,1329.665
16,1329.665
17,1329.665
18,1329.739
19,1329.739
20,1329.739
21,1329.739
22,1329.739
23,1329.844
24,1329.844
25,1329.844
26,1329.844
27,1329.844
28,1331.592
29,1331.592
30,1331.592
31,1331.592
32,1331.592
33,1331.690
34,1331.690
35,1331.690
36,1331.690
37,1331.690
38,1331.953
39,1331.953
40,1331.953
41,1331.953
42,1331.953
43,1935.135
44,1935.135
45,1935.135
46,1935.135
47,1935.135
48,55369.232
49,55369.232
50,55369.232
51,55369.232
52,55369.232
53,55369.522
54,55369.522
55,55369.522
56,55369.522
57,55369.522
58,55369.660
59,55369.660
60,55369.660
61,55369.660
62,55369.660
63,55372.243
64,55372.243
65,55372.243
66,55372.243
67,55372.243
68,55372.495
69,55372.495
70,55372.495
71,55372.495
72,55372.495
73,55372.599
74,55372.599
75,55372.599
76,55372.599
77,55372.599
78,55372.707
79,55372.707
80,55372.707
81,55372.707
82,55372.707
83,55372.794
84,55372.794
85,55372.794
86,55372.794
87,55372.794
88,55372.808
89,55372.808
90,55372.808
91,55372.808
92,55372.808
93,129115.851
94,129115.851
95,129115.851
96,129115.851
97,129115.851
98,0.257
99,0.257
100,129115.851
