Percentage served,Time in ms
0,820.927
1,820.927
2,820.927
3,831.717
4,831.717
5,831.717
6,831.717
7,831.717
8,837.345
9,837.345
10,837.345
11,837.345
12,837.345
13,837.365
14,837.365
15,837.365
16,837.365
17,837.365
18,837.402
19,837.402
20,837.402
21,837.402
22,837.402
23,876.311
24,876.311
25,876.311
26,876.311
27,876.311
28,876.348
29,876.348
30,876.348
31,876.348
32,876.348
33,876.358
34,876.358
35,876.358
36,876.358
37,876.358
38,876.447
39,876.447
40,876.447
41,876.447
42,876.447
43,876.967
44,876.967
45,876.967
46,876.967
47,876.967
48,891.319
49,891.319
50,891.319
51,891.319
52,891.319
53,957.093
54,957.093
55,957.093
56,957.093
57,957.093
58,977.666
59,977.666
60,977.666
61,977.666
62,977.666
63,979.976
64,979.976
65,979.976
66,979.976
67,979.976
68,991.062
69,991.062
70,991.062
71,991.062
72,991.062
73,991.160
74,991.160
75,991.160
76,991.160
77,991.160
78,1014.631
79,1014.631
80,1014.631
81,1014.631
82,1014.631
83,1016.586
84,1016.586
85,1016.586
86,1016.586
87,1016.586
88,1020.010
89,1020.010
90,1020.010
91,1020.010
92,1020.010
93,57913.043
94,57913.043
95,57913.043
96,57913.043
97,57913.043
98,0.257
99,0.257
100,57913.043
