starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 15:02:01 2026	1776936721	0	1329	1329	1329
Thu Apr 23 15:02:01 2026	1776936721	0	1330	1330	1330
Thu Apr 23 15:02:01 2026	1776936721	0	1330	1330	1330
Thu Apr 23 15:02:01 2026	1776936721	0	1330	1330	1330
Thu Apr 23 15:02:01 2026	1776936721	0	1330	1330	1330
Thu Apr 23 15:02:01 2026	1776936721	0	1330	1330	1330
Thu Apr 23 15:02:01 2026	1776936721	0	1332	1332	1331
Thu Apr 23 15:02:01 2026	1776936721	0	1332	1332	1332
Thu Apr 23 15:02:01 2026	1776936721	0	1332	1332	1332
Thu Apr 23 15:01:04 2026	1776936664	1048	888	1935	887
Thu Apr 23 15:01:06 2026	1776936666	13	55356	55369	55356
Thu Apr 23 15:01:06 2026	1776936666	13	55356	55370	55356
Thu Apr 23 15:01:06 2026	1776936666	13	55357	55370	55357
Thu Apr 23 15:01:06 2026	1776936666	13	55359	55372	55359
Thu Apr 23 15:01:06 2026	1776936666	13	55359	55372	55359
Thu Apr 23 15:01:06 2026	1776936666	13	55359	55373	55359
Thu Apr 23 15:01:06 2026	1776936666	13	55359	55373	55359
Thu Apr 23 15:01:06 2026	1776936666	13	55360	55373	55360
Thu Apr 23 15:01:06 2026	1776936666	13	55360	55373	55360
Thu Apr 23 15:01:06 2026	1776936666	0	129116	129116	129116
