Percentage served,Time in ms
0,712.268
1,712.268
2,712.268
3,712.503
4,712.503
5,712.503
6,712.503
7,712.503
8,712.855
9,712.855
10,712.855
11,712.855
12,712.855
13,712.978
14,712.978
15,712.978
16,712.978
17,712.978
18,713.278
19,713.278
20,713.278
21,713.278
22,713.278
23,713.280
24,713.280
25,713.280
26,713.280
27,713.280
28,713.284
29,713.284
30,713.284
31,713.284
32,713.284
33,713.562
34,713.562
35,713.562
36,713.562
37,713.562
38,716.521
39,716.521
40,716.521
41,716.521
42,716.521
43,7561.665
44,7561.665
45,7561.665
46,7561.665
47,7561.665
48,7564.480
49,7564.480
50,7564.480
51,7564.480
52,7564.480
53,7564.806
54,7564.806
55,7564.806
56,7564.806
57,7564.806
58,7564.932
59,7564.932
60,7564.932
61,7564.932
62,7564.932
63,7564.952
64,7564.952
65,7564.952
66,7564.952
67,7564.952
68,7565.275
69,7565.275
70,7565.275
71,7565.275
72,7565.275
73,7565.296
74,7565.296
75,7565.296
76,7565.296
77,7565.296
78,7566.319
79,7566.319
80,7566.319
81,7566.319
82,7566.319
83,7566.807
84,7566.807
85,7566.807
86,7566.807
87,7566.807
88,62412.502
89,62412.502
90,62412.502
91,62412.502
92,62412.502
93,127535.169
94,127535.169
95,127535.169
96,127535.169
97,127535.169
98,0.257
99,0.257
100,127535.169
