Percentage served,Time in ms
0,418.221
1,418.221
2,418.221
3,563.702
4,563.702
5,563.702
6,563.702
7,563.702
8,680.919
9,680.919
10,680.919
11,680.919
12,680.919
13,683.533
14,683.533
15,683.533
16,683.533
17,683.533
18,683.638
19,683.638
20,683.638
21,683.638
22,683.638
23,685.107
24,685.107
25,685.107
26,685.107
27,685.107
28,692.177
29,692.177
30,692.177
31,692.177
32,692.177
33,693.119
34,693.119
35,693.119
36,693.119
37,693.119
38,693.559
39,693.559
40,693.559
41,693.559
42,693.559
43,693.710
44,693.710
45,693.710
46,693.710
47,693.710
48,723.284
49,723.284
50,723.284
51,723.284
52,723.284
53,725.569
54,725.569
55,725.569
56,725.569
57,725.569
58,725.597
59,725.597
60,725.597
61,725.597
62,725.597
63,726.589
64,726.589
65,726.589
66,726.589
67,726.589
68,727.359
69,727.359
70,727.359
71,727.359
72,727.359
73,729.510
74,729.510
75,729.510
76,729.510
77,729.510
78,732.491
79,732.491
80,732.491
81,732.491
82,732.491
83,750.449
84,750.449
85,750.449
86,750.449
87,750.449
88,751.380
89,751.380
90,751.380
91,751.380
92,751.380
93,992.844
94,992.844
95,992.844
96,992.844
97,992.844
98,0.257
99,0.257
100,992.844
