starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 13:34:06 2026	1776931446	0	294	294	294
Thu Apr 23 13:34:06 2026	1776931446	0	327	327	327
Thu Apr 23 13:34:06 2026	1776931446	0	331	331	331
Thu Apr 23 13:34:06 2026	1776931446	0	333	333	333
Thu Apr 23 13:34:06 2026	1776931446	0	336	336	336
Thu Apr 23 13:34:06 2026	1776931446	0	400	400	400
Thu Apr 23 13:34:06 2026	1776931446	0	400	400	400
Thu Apr 23 13:34:06 2026	1776931446	0	401	401	401
Thu Apr 23 13:34:06 2026	1776931446	0	401	401	401
Thu Apr 23 13:34:05 2026	1776931445	0	557	557	557
Thu Apr 23 13:34:05 2026	1776931445	5	559	564	559
Thu Apr 23 13:34:05 2026	1776931445	7	560	568	560
Thu Apr 23 13:34:05 2026	1776931445	7	563	570	563
Thu Apr 23 13:34:05 2026	1776931445	7	569	576	568
Thu Apr 23 13:34:05 2026	1776931445	6	569	576	569
Thu Apr 23 13:34:05 2026	1776931445	7	569	576	569
Thu Apr 23 13:34:05 2026	1776931445	7	569	576	569
Thu Apr 23 13:34:05 2026	1776931445	7	570	576	570
Thu Apr 23 13:34:05 2026	1776931445	7	569	576	569
Thu Apr 23 13:34:04 2026	1776931444	36	937	973	935
