Percentage served,Time in ms
0,303.500
1,303.500
2,303.500
3,562.275
4,562.275
5,562.275
6,562.275
7,562.275
8,660.055
9,660.055
10,660.055
11,660.055
12,660.055
13,663.517
14,663.517
15,663.517
16,663.517
17,663.517
18,663.522
19,663.522
20,663.522
21,663.522
22,663.522
23,663.536
24,663.536
25,663.536
26,663.536
27,663.536
28,665.315
29,665.315
30,665.315
31,665.315
32,665.315
33,666.823
34,666.823
35,666.823
36,666.823
37,666.823
38,667.135
39,667.135
40,667.135
41,667.135
42,667.135
43,668.936
44,668.936
45,668.936
46,668.936
47,668.936
48,683.822
49,683.822
50,683.822
51,683.822
52,683.822
53,686.281
54,686.281
55,686.281
56,686.281
57,686.281
58,688.710
59,688.710
60,688.710
61,688.710
62,688.710
63,690.745
64,690.745
65,690.745
66,690.745
67,690.745
68,690.826
69,690.826
70,690.826
71,690.826
72,690.826
73,694.313
74,694.313
75,694.313
76,694.313
77,694.313
78,696.267
79,696.267
80,696.267
81,696.267
82,696.267
83,696.309
84,696.309
85,696.309
86,696.309
87,696.309
88,706.149
89,706.149
90,706.149
91,706.149
92,706.149
93,964.931
94,964.931
95,964.931
96,964.931
97,964.931
98,0.257
99,0.257
100,964.931
