Percentage served,Time in ms
0,293.678
1,293.678
2,293.678
3,327.426
4,327.426
5,327.426
6,327.426
7,327.426
8,331.416
9,331.416
10,331.416
11,331.416
12,331.416
13,333.194
14,333.194
15,333.194
16,333.194
17,333.194
18,335.673
19,335.673
20,335.673
21,335.673
22,335.673
23,400.171
24,400.171
25,400.171
26,400.171
27,400.171
28,400.422
29,400.422
30,400.422
31,400.422
32,400.422
33,400.971
34,400.971
35,400.971
36,400.971
37,400.971
38,401.062
39,401.062
40,401.062
41,401.062
42,401.062
43,557.442
44,557.442
45,557.442
46,557.442
47,557.442
48,564.294
49,564.294
50,564.294
51,564.294
52,564.294
53,567.628
54,567.628
55,567.628
56,567.628
57,567.628
58,570.144
59,570.144
60,570.144
61,570.144
62,570.144
63,575.619
64,575.619
65,575.619
66,575.619
67,575.619
68,575.766
69,575.766
70,575.766
71,575.766
72,575.766
73,575.799
74,575.799
75,575.799
76,575.799
77,575.799
78,576.064
79,576.064
80,576.064
81,576.064
82,576.064
83,576.344
84,576.344
85,576.344
86,576.344
87,576.344
88,576.395
89,576.395
90,576.395
91,576.395
92,576.395
93,972.829
94,972.829
95,972.829
96,972.829
97,972.829
98,0.257
99,0.257
100,972.829
