starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 13:34:04 2026	1776931444	0	58	58	58
Thu Apr 23 13:34:04 2026	1776931444	0	95	95	0
Thu Apr 23 13:34:04 2026	1776931444	0	100	100	100
Thu Apr 23 13:34:04 2026	1776931444	0	104	104	104
Thu Apr 23 13:34:04 2026	1776931444	0	104	104	104
Thu Apr 23 13:34:04 2026	1776931444	10	128	137	126
Thu Apr 23 13:34:04 2026	1776931444	11	145	156	145
Thu Apr 23 13:34:04 2026	1776931444	11	157	168	157
Thu Apr 23 13:34:04 2026	1776931444	12	157	168	155
Thu Apr 23 13:34:04 2026	1776931444	11	160	171	160
Thu Apr 23 13:34:04 2026	1776931444	13	176	189	176
Thu Apr 23 13:34:04 2026	1776931444	13	177	190	177
Thu Apr 23 13:34:04 2026	1776931444	13	279	292	279
Thu Apr 23 13:34:04 2026	1776931444	15	278	294	278
Thu Apr 23 13:34:04 2026	1776931444	13	296	309	296
Thu Apr 23 13:34:04 2026	1776931444	0	63044	63044	63044
Thu Apr 23 13:34:05 2026	1776931445	5	64750	64756	64750
Thu Apr 23 13:34:05 2026	1776931445	0	119960	119960	104
Thu Apr 23 13:34:05 2026	1776931445	0	119964	119964	104
Thu Apr 23 13:34:05 2026	1776931445	0	119968	119968	100
