Percentage served,Time in ms
0,420.385
1,420.385
2,420.385
3,569.956
4,569.956
5,569.956
6,569.956
7,569.956
8,670.591
9,670.591
10,670.591
11,670.591
12,670.591
13,670.892
14,670.892
15,670.892
16,670.892
17,670.892
18,671.807
19,671.807
20,671.807
21,671.807
22,671.807
23,672.784
24,672.784
25,672.784
26,672.784
27,672.784
28,673.250
29,673.250
30,673.250
31,673.250
32,673.250
33,673.556
34,673.556
35,673.556
36,673.556
37,673.556
38,674.529
39,674.529
40,674.529
41,674.529
42,674.529
43,675.187
44,675.187
45,675.187
46,675.187
47,675.187
48,702.824
49,702.824
50,702.824
51,702.824
52,702.824
53,703.365
54,703.365
55,703.365
56,703.365
57,703.365
58,705.742
59,705.742
60,705.742
61,705.742
62,705.742
63,707.916
64,707.916
65,707.916
66,707.916
67,707.916
68,711.996
69,711.996
70,711.996
71,711.996
72,711.996
73,714.459
74,714.459
75,714.459
76,714.459
77,714.459
78,715.869
79,715.869
80,715.869
81,715.869
82,715.869
83,717.964
84,717.964
85,717.964
86,717.964
87,717.964
88,734.853
89,734.853
90,734.853
91,734.853
92,734.853
93,1060.998
94,1060.998
95,1060.998
96,1060.998
97,1060.998
98,0.257
99,0.257
100,1060.998
