Percentage served,Time in ms
0,3.781
1,3.781
2,3.781
3,6.077
4,6.077
5,6.077
6,6.077
7,6.077
8,6.108
9,6.108
10,6.108
11,6.108
12,6.108
13,6.127
14,6.127
15,6.127
16,6.127
17,6.127
18,6.497
19,6.497
20,6.497
21,6.497
22,6.497
23,7.614
24,7.614
25,7.614
26,7.614
27,7.614
28,7.646
29,7.646
30,7.646
31,7.646
32,7.646
33,7.695
34,7.695
35,7.695
36,7.695
37,7.695
38,7.762
39,7.762
40,7.762
41,7.762
42,7.762
43,8.007
44,8.007
45,8.007
46,8.007
47,8.007
48,8.049
49,8.049
50,8.049
51,8.049
52,8.049
53,8.089
54,8.089
55,8.089
56,8.089
57,8.089
58,8.195
59,8.195
60,8.195
61,8.195
62,8.195
63,8.294
64,8.294
65,8.294
66,8.294
67,8.294
68,8.918
69,8.918
70,8.918
71,8.918
72,8.918
73,9.000
74,9.000
75,9.000
76,9.000
77,9.000
78,9.087
79,9.087
80,9.087
81,9.087
82,9.087
83,10.002
84,10.002
85,10.002
86,10.002
87,10.002
88,10.199
89,10.199
90,10.199
91,10.199
92,10.199
93,7576.107
94,7576.107
95,7576.107
96,7576.107
97,7576.107
98,0.257
99,0.257
100,7576.107
