timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 16:40:31,0.0,992.54,1966.88,50.46,17.69,836.21,0.0,0.0,13.37,24.44,54.72,0.0,0.0,18,4,0,0,0,0,0,0,17.4
2026-04-23 16:40:34,50.28,998.0,1966.88,50.74,17.7,836.13,0.0,0.04,13.37,24.44,54.72,0.01,0.0,18,3,0,1,0,0,0,0,17.3
2026-04-23 16:40:36,42.24,997.91,1966.88,50.74,17.7,836.23,0.0,0.2,13.37,24.44,54.72,0.0,0.0,18,3,0,1,0,0,0,0,17.3
2026-04-23 16:40:39,33.99,997.96,1966.88,50.74,17.7,836.17,0.0,0.04,13.37,24.44,54.72,0.0,0.0,18,3,0,1,0,0,0,0,17.3
2026-04-23 16:40:42,30.65,998.04,1966.88,50.74,17.71,836.08,0.0,0.04,13.37,24.44,54.71,0.0,0.0,18,3,0,1,0,0,0,0,17.3
2026-04-23 16:40:45,52.66,997.97,1966.88,50.74,17.73,836.14,0.0,1.32,13.37,24.44,54.72,0.0,0.0,18,3,0,1,0,0,0,0,17.1
2026-04-23 16:40:47,29.59,998.02,1966.88,50.74,17.73,836.07,0.0,0.28,13.37,24.44,54.71,0.0,0.0,18,3,0,1,0,0,0,0,17.9
2026-04-23 16:40:50,39.87,997.95,1966.88,50.74,17.74,836.14,0.0,0.04,13.37,24.44,54.72,0.0,0.0,20,3,0,1,0,0,0,0,18.2
2026-04-23 16:40:53,33.53,997.86,1966.88,50.73,17.74,836.23,0.0,0.0,13.37,24.44,54.72,0.0,0.0,19,3,0,1,0,0,0,0,18.2
2026-04-23 16:40:55,31.84,997.9,1966.88,50.74,17.75,836.18,0.0,0.7,13.37,24.44,54.72,0.0,0.0,21,3,0,1,0,0,0,0,17.9
2026-04-23 16:40:58,34.44,997.84,1966.88,50.73,17.75,836.24,0.0,0.01,13.37,24.44,54.72,0.0,0.0,20,3,0,1,0,0,0,0,17.5
2026-04-23 16:41:00,0.0,997.93,1966.88,50.74,17.76,836.14,0.0,0.0,13.37,24.44,54.72,0.0,0.0,20,3,0,1,0,0,0,0,17.5
2026-04-23 16:41:02,32.95,997.86,1966.88,50.73,17.76,836.21,0.0,0.16,13.37,24.44,54.72,0.0,0.0,20,3,0,1,0,0,0,0,17.4
2026-04-23 16:41:05,62.71,997.95,1966.88,50.74,17.77,836.11,0.0,0.06,13.37,24.44,54.72,0.08,0.04,194,70,0,108,0,16,0,0,100.0
2026-04-23 16:41:07,100.0,997.75,1966.88,50.73,17.77,836.3,0.0,0.03,13.37,24.44,54.72,0.19,0.06,681,69,0,595,0,16,0,0,98.9
2026-04-23 16:41:10,86.94,997.53,1966.88,50.72,17.78,836.5,0.0,0.05,13.37,24.44,54.72,0.53,0.15,1886,20,0,1850,0,2,0,0,94.9
2026-04-23 16:41:13,25.0,997.43,1966.88,50.71,17.78,836.59,0.0,0.0,13.37,24.44,54.72,0.01,0.01,1873,5,0,1852,0,1,0,0,50.0
2026-04-23 16:41:15,29.75,997.42,1966.88,50.71,17.8,836.6,0.01,0.3,13.37,24.44,54.72,0.0,0.0,1873,5,0,1852,0,0,0,0,27.1
2026-04-23 16:41:18,28.73,997.36,1966.88,50.71,17.8,836.64,0.0,9.29,13.37,24.44,54.72,0.0,0.0,1873,5,0,1852,0,0,0,0,35.6
2026-04-23 16:41:20,30.3,1000.07,1966.88,50.85,17.82,836.61,0.0,0.28,13.37,24.44,54.72,0.01,0.01,1873,5,0,1852,0,1,0,0,40.4
2026-04-23 16:41:23,29.76,1000.11,1966.88,50.85,17.82,836.5,0.0,0.0,13.37,24.44,54.72,0.01,0.01,1874,5,0,1853,0,0,0,0,26.7
2026-04-23 16:41:25,29.57,1000.19,1966.88,50.85,17.82,836.42,0.0,0.21,13.37,24.44,54.72,0.02,0.01,1923,3,0,1904,0,0,0,0,26.5
2026-04-23 16:41:28,25.96,1000.09,1966.88,50.85,17.82,836.51,0.0,0.01,13.37,24.44,54.72,0.0,0.0,1922,3,0,1904,0,0,0,0,26.5
2026-04-23 16:41:31,29.55,1000.14,1966.88,50.85,17.84,836.45,0.0,0.05,13.37,24.44,54.72,0.0,0.0,1922,3,0,1904,0,0,0,0,26.5
