starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 16:09:15 2026	1776854355	0	11	11	11
Wed Apr 22 16:09:15 2026	1776854355	0	11	11	11
Wed Apr 22 16:09:15 2026	1776854355	0	13	13	12
Wed Apr 22 16:09:15 2026	1776854355	0	13	13	13
Wed Apr 22 16:09:15 2026	1776854355	0	13	13	13
Wed Apr 22 16:09:20 2026	1776854360	0	13	13	13
Wed Apr 22 16:09:15 2026	1776854355	0	14	14	13
Wed Apr 22 16:09:20 2026	1776854360	0	14	14	14
Wed Apr 22 16:09:13 2026	1776854353	0	20	20	19
Wed Apr 22 16:09:17 2026	1776854357	0	21	21	20
Wed Apr 22 16:09:52 2026	1776854392	0	21	21	20
Wed Apr 22 16:09:17 2026	1776854357	0	22	22	21
Wed Apr 22 16:09:15 2026	1776854355	0	22	22	22
Wed Apr 22 16:09:17 2026	1776854357	0	24	24	24
Wed Apr 22 16:09:17 2026	1776854357	0	24	24	24
Wed Apr 22 16:09:16 2026	1776854356	0	25	25	24
Wed Apr 22 16:09:21 2026	1776854361	0	27	27	27
Wed Apr 22 16:09:14 2026	1776854354	0	27	27	27
Wed Apr 22 16:09:17 2026	1776854357	0	28	28	27
Wed Apr 22 16:09:52 2026	1776854392	0	28	28	28
Wed Apr 22 16:09:17 2026	1776854357	0	28	28	28
Wed Apr 22 16:09:18 2026	1776854358	0	29	29	28
Wed Apr 22 16:09:52 2026	1776854392	0	29	29	28
Wed Apr 22 16:09:16 2026	1776854356	0	29	29	28
Wed Apr 22 16:09:13 2026	1776854353	0	30	30	29
Wed Apr 22 16:09:14 2026	1776854354	0	32	32	32
Wed Apr 22 16:09:17 2026	1776854357	0	32	32	32
Wed Apr 22 16:09:17 2026	1776854357	0	32	32	32
Wed Apr 22 16:09:52 2026	1776854392	0	32	32	32
Wed Apr 22 16:09:17 2026	1776854357	0	33	33	32
Wed Apr 22 16:09:18 2026	1776854358	0	33	33	33
Wed Apr 22 16:09:15 2026	1776854355	0	33	33	33
Wed Apr 22 16:09:51 2026	1776854391	0	34	34	34
Wed Apr 22 16:09:13 2026	1776854353	0	35	35	35
Wed Apr 22 16:09:21 2026	1776854361	0	35	35	35
Wed Apr 22 16:09:19 2026	1776854359	0	36	36	36
Wed Apr 22 16:09:18 2026	1776854358	0	38	38	37
Wed Apr 22 16:09:14 2026	1776854354	0	38	38	37
Wed Apr 22 16:09:16 2026	1776854356	0	38	38	38
Wed Apr 22 16:09:17 2026	1776854357	0	38	38	38
Wed Apr 22 16:09:19 2026	1776854359	0	39	39	38
Wed Apr 22 16:09:15 2026	1776854355	0	40	40	40
Wed Apr 22 16:09:15 2026	1776854355	0	41	41	41
Wed Apr 22 16:09:14 2026	1776854354	0	41	41	41
Wed Apr 22 16:09:53 2026	1776854393	0	42	42	41
Wed Apr 22 16:09:18 2026	1776854358	0	42	42	41
Wed Apr 22 16:09:19 2026	1776854359	0	42	42	42
Wed Apr 22 16:09:21 2026	1776854361	0	42	42	42
Wed Apr 22 16:09:53 2026	1776854393	0	42	42	41
Wed Apr 22 16:09:15 2026	1776854355	0	43	43	43
Wed Apr 22 16:09:20 2026	1776854360	0	43	43	43
Wed Apr 22 16:09:17 2026	1776854357	0	44	44	43
Wed Apr 22 16:09:52 2026	1776854392	0	44	44	43
Wed Apr 22 16:09:20 2026	1776854360	0	44	44	44
Wed Apr 22 16:09:52 2026	1776854392	0	44	44	44
Wed Apr 22 16:09:20 2026	1776854360	0	45	45	45
Wed Apr 22 16:09:15 2026	1776854355	0	45	45	44
Wed Apr 22 16:09:15 2026	1776854355	0	46	46	45
