Percentage served,Time in ms
0,11.013
1,28.290
2,38.516
3,46.064
4,49.432
5,52.856
6,55.548
7,58.663
8,62.818
9,66.955
10,69.313
11,72.246
12,75.665
13,80.987
14,86.233
15,91.929
16,97.586
17,101.268
18,102.174
19,103.083
20,104.296
21,110.445
22,117.635
23,124.855
24,132.409
25,143.950
26,152.122
27,162.631
28,173.954
29,185.768
30,198.044
31,204.045
32,204.798
33,205.585
34,211.400
35,220.010
36,232.811
37,253.314
38,287.480
39,307.796
40,344.616
41,394.265
42,408.615
43,413.540
44,441.737
45,511.619
46,613.635
47,1743.247
48,9319.426
49,55395.055
50,73499.684
51,93476.666
52,110465.823
53,120411.745
54,120417.827
55,120418.777
56,120439.516
57,120456.431
58,120476.851
59,120514.698
60,120532.151
61,120545.534
62,120575.793
63,120591.688
64,120608.374
65,120626.105
66,120631.894
67,120663.579
68,120669.332
69,120691.741
70,120705.462
71,120729.079
72,120737.253
73,120755.214
74,120769.763
75,120788.800
76,120808.843
77,120828.030
78,120843.545
79,120865.305
80,120888.871
81,120928.275
82,120959.214
83,120990.882
84,121036.202
85,121071.078
86,121112.625
87,121152.806
88,121186.530
89,121225.735
90,121269.306
91,121300.949
92,121326.996
93,121354.213
94,121380.269
95,121405.825
96,121414.927
97,121444.690
98,121464.483
99,121493.846
100,121526.080
