Percentage served,Time in ms
0,20.569
1,37.840
2,58.596
3,68.992
4,78.862
5,94.352
6,114.976
7,163.458
8,211.082
9,236.181
10,282.621
11,308.360
12,330.269
13,364.880
14,407.730
15,549.820
16,707.446
17,808.395
18,887.870
19,947.919
20,993.674
21,1086.446
22,1089.258
23,1124.665
24,1152.080
25,1187.444
26,1243.171
27,1262.442
28,1275.185
29,1342.372
30,1446.994
31,1468.559
32,1517.816
33,1564.622
34,1599.242
35,1657.666
36,1741.281
37,1773.722
38,1895.870
39,2019.786
40,2049.224
41,2190.719
42,2332.349
43,2383.132
44,2454.618
45,2523.521
46,2722.863
47,2831.468
48,2879.707
49,3023.176
50,3168.134
51,3311.883
52,3434.597
53,3595.690
54,3659.995
55,3693.072
56,3740.742
57,3830.448
58,3935.472
59,4049.337
60,4159.151
61,4250.449
62,4353.819
63,4424.789
64,4470.132
65,4523.504
66,4587.925
67,4687.747
68,4819.349
69,4868.695
70,4907.695
71,4991.719
72,5025.246
73,5078.897
74,5253.606
75,5383.398
76,5454.668
77,5537.764
78,5730.834
79,5927.169
80,6115.774
81,6324.025
82,6976.113
83,9310.185
84,10013.105
85,11470.251
86,12456.573
87,12572.161
88,14112.902
89,14482.630
90,14946.742
91,15053.194
92,15230.641
93,15339.381
94,15443.155
95,17374.780
96,29354.310
97,34186.332
98,49769.288
99,53131.425
100,63304.952
