Percentage served,Time in ms
0,6.869
1,96.563
2,102.540
3,103.180
4,123.175
5,203.884
6,204.707
7,205.077
8,205.574
9,244.111
10,306.816
11,307.539
12,397.108
13,410.460
14,512.887
15,2036.348
16,2823.943
17,3934.272
18,4917.607
19,5734.143
20,6423.505
21,7207.942
22,8018.108
23,9216.430
24,10378.615
25,11218.510
26,11980.123
27,12593.949
28,13108.348
29,13588.652
30,14130.794
31,14512.141
32,15053.132
33,15462.569
34,15815.795
35,16201.810
36,16690.342
37,17108.406
38,17715.614
39,18133.563
40,18528.639
41,18841.317
42,19055.622
43,19251.062
44,19475.304
45,19763.405
46,20275.095
47,20679.769
48,21197.349
49,21503.958
50,21768.788
51,21960.852
52,22426.004
53,22635.626
54,23041.193
55,23449.876
56,23757.142
57,24166.217
58,24461.222
59,24795.122
60,25087.031
61,25293.047
62,25608.873
63,25804.384
64,26112.819
65,26521.141
66,26930.712
67,27340.735
68,27751.052
69,28253.923
70,28668.638
71,29082.124
72,29491.176
73,29902.277
74,30214.835
75,30720.208
76,31168.634
77,31641.529
78,32153.511
79,32884.011
80,33793.273
81,36493.029
82,39987.610
83,52272.966
84,58873.628
85,64717.693
86,68813.138
87,69780.776
88,72404.281
89,73207.271
90,76487.984
91,79795.400
92,83553.012
93,87923.864
94,90925.718
95,93492.979
96,95540.938
97,98251.358
98,104927.343
99,110956.694
100,114268.508
