timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-22 16:23:00,0.0,1166.77,1966.89,59.32,10.75,784.1,0.0,0.0,13.14,24.44,53.79,0.0,0.0,16,8,0,0,0,0,0,0,36.5
2026-04-22 16:23:10,17.97,1168.34,1966.89,59.4,10.77,788.17,0.0,0.17,13.14,24.44,53.79,0.0,0.0,17,9,0,0,0,0,0,0,36.4
2026-04-22 16:23:21,16.93,1168.31,1966.89,59.4,10.78,788.19,0.0,0.02,13.14,24.44,53.79,0.01,0.01,135,44,83,0,0,51,0,0,100.0
2026-04-22 16:23:31,38.43,1172.71,1966.89,59.62,10.8,788.27,0.0,0.03,13.14,24.44,53.79,0.12,0.08,584,576,0,0,0,201,1,0,61.85
2026-04-22 16:23:44,17.29,1172.61,1966.89,59.62,10.81,788.36,0.0,0.64,13.14,24.44,53.79,0.0,0.0,584,576,0,0,0,199,1,0,61.7
2026-04-22 16:23:55,18.4,1172.68,1966.89,59.62,10.84,788.38,0.0,0.16,13.14,24.44,53.79,0.01,0.01,594,576,9,1,0,188,1,0,61.65
2026-04-22 16:24:06,35.02,1174.38,1966.89,59.71,10.85,788.37,0.0,0.52,13.14,24.44,53.79,0.1,0.06,545,536,0,1,0,169,1,0,62.05
2026-04-22 16:24:17,24.73,1174.18,1966.89,59.7,10.87,788.56,0.01,0.07,13.14,24.44,53.79,0.04,0.03,592,583,0,1,0,153,1,0,62.0
2026-04-22 16:24:29,31.89,1174.1,1966.89,59.69,10.88,788.62,0.0,0.03,13.14,24.44,53.79,0.07,0.05,489,480,0,1,0,135,1,0,100.0
2026-04-22 16:24:40,24.5,1173.72,1966.89,59.67,10.9,788.89,0.02,0.62,13.14,24.44,53.79,0.03,0.02,479,470,0,1,0,145,1,1,67.83
2026-04-22 16:24:53,23.3,1183.32,1966.89,60.16,10.55,777.73,0.38,0.09,13.14,24.44,53.79,0.03,0.02,546,536,0,1,0,147,1,1,74.47
2026-04-22 16:25:05,24.63,1183.16,1966.89,60.15,10.57,777.71,0.0,0.03,13.14,24.44,53.79,0.03,0.02,479,471,0,0,0,120,1,1,49.17
2026-04-22 16:25:17,18.85,1182.71,1966.89,60.13,10.62,777.73,0.0,0.52,13.14,24.44,53.79,0.01,0.01,460,451,0,0,0,113,1,1,49.13
2026-04-22 16:25:29,22.18,1182.73,1966.89,60.13,10.64,777.8,0.0,0.02,13.14,24.44,53.79,0.02,0.03,221,88,0,62,0,14,1,1,49.13
2026-04-22 16:25:42,17.91,1182.66,1966.89,60.13,10.65,777.86,0.0,0.33,13.14,24.44,53.79,0.0,0.0,221,88,0,62,0,14,1,1,42.47
2026-04-22 16:25:54,16.98,1182.77,1966.89,60.13,10.68,777.75,0.0,0.03,13.14,24.44,53.79,0.0,0.0,214,81,0,62,0,0,1,1,29.07
2026-04-22 16:26:06,18.37,1181.68,1966.89,60.08,10.69,778.44,0.06,0.02,13.14,24.44,53.79,0.01,0.0,149,23,0,62,0,0,1,0,29.85
2026-04-22 16:26:18,16.47,1180.38,1966.89,60.01,10.76,779.8,0.1,0.36,13.14,24.44,53.79,0.0,0.0,145,16,0,62,0,0,1,0,29.85
