starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 11:08:05 2026	1776922685	0	34	34	34
Thu Apr 23 11:08:05 2026	1776922685	0	52	52	51
Thu Apr 23 11:08:05 2026	1776922685	0	62	62	61
Thu Apr 23 11:08:05 2026	1776922685	0	74	74	73
Thu Apr 23 11:08:05 2026	1776922685	0	100	100	99
Thu Apr 23 11:06:47 2026	1776922607	4	105	109	104
Thu Apr 23 11:08:05 2026	1776922685	0	122	122	122
Thu Apr 23 11:06:47 2026	1776922607	6	193	199	193
Thu Apr 23 11:06:47 2026	1776922607	8	236	244	236
Thu Apr 23 11:06:05 2026	1776922565	28	41626	41654	41626
Thu Apr 23 11:06:47 2026	1776922607	6	78199	78205	78199
Thu Apr 23 11:06:47 2026	1776922607	8	78390	78398	78390
Thu Apr 23 11:06:47 2026	1776922607	8	79542	79550	79541
Thu Apr 23 11:06:47 2026	1776922607	8	79670	79677	79670
Thu Apr 23 11:06:47 2026	1776922607	5	79672	79677	79672
Thu Apr 23 11:06:47 2026	1776922607	6	134373	134379	134373
Thu Apr 23 11:06:47 2026	1776922607	0	181751	181751	181751
Thu Apr 23 11:06:47 2026	1776922607	0	181796	181796	181796
Thu Apr 23 11:06:47 2026	1776922607	0	181887	181887	181886
Thu Apr 23 11:06:47 2026	1776922607	0	190187	190187	190187
