Percentage served,Time in ms
0,67.204
1,67.204
2,67.204
3,103.917
4,103.917
5,103.917
6,103.917
7,103.917
8,110.870
9,110.870
10,110.870
11,110.870
12,110.870
13,196.358
14,196.358
15,196.358
16,196.358
17,196.358
18,243.577
19,243.577
20,243.577
21,243.577
22,243.577
23,394.403
24,394.403
25,394.403
26,394.403
27,394.403
28,420.365
29,420.365
30,420.365
31,420.365
32,420.365
33,496.792
34,496.792
35,496.792
36,496.792
37,496.792
38,985.771
39,985.771
40,985.771
41,985.771
42,985.771
43,7887.706
44,7887.706
45,7887.706
46,7887.706
47,7887.706
48,25743.541
49,25743.541
50,25743.541
51,25743.541
52,25743.541
53,35132.621
54,35132.621
55,35132.621
56,35132.621
57,35132.621
58,42250.999
59,42250.999
60,42250.999
61,42250.999
62,42250.999
63,53097.705
64,53097.705
65,53097.705
66,53097.705
67,53097.705
68,55402.917
69,55402.917
70,55402.917
71,55402.917
72,55402.917
73,57778.637
74,57778.637
75,57778.637
76,57778.637
77,57778.637
78,57781.912
79,57781.912
80,57781.912
81,57781.912
82,57781.912
83,60271.190
84,60271.190
85,60271.190
86,60271.190
87,60271.190
88,67687.118
89,67687.118
90,67687.118
91,67687.118
92,67687.118
93,69328.707
94,69328.707
95,69328.707
96,69328.707
97,69328.707
98,0.257
99,0.257
100,69328.707
