Percentage served,Time in ms
0,68.594
1,68.594
2,68.594
3,93.598
4,93.598
5,93.598
6,93.598
7,93.598
8,98.994
9,98.994
10,98.994
11,98.994
12,98.994
13,105.108
14,105.108
15,105.108
16,105.108
17,105.108
18,208.081
19,208.081
20,208.081
21,208.081
22,208.081
23,248.154
24,248.154
25,248.154
26,248.154
27,248.154
28,271.546
29,271.546
30,271.546
31,271.546
32,271.546
33,523.249
34,523.249
35,523.249
36,523.249
37,523.249
38,568.728
39,568.728
40,568.728
41,568.728
42,568.728
43,611.678
44,611.678
45,611.678
46,611.678
47,611.678
48,753.913
49,753.913
50,753.913
51,753.913
52,753.913
53,778.748
54,778.748
55,778.748
56,778.748
57,778.748
58,786.783
59,786.783
60,786.783
61,786.783
62,786.783
63,839.983
64,839.983
65,839.983
66,839.983
67,839.983
68,867.200
69,867.200
70,867.200
71,867.200
72,867.200
73,41307.150
74,41307.150
75,41307.150
76,41307.150
77,41307.150
78,46056.391
79,46056.391
80,46056.391
81,46056.391
82,46056.391
83,48614.701
84,48614.701
85,48614.701
86,48614.701
87,48614.701
88,66720.129
89,66720.129
90,66720.129
91,66720.129
92,66720.129
93,118184.419
94,118184.419
95,118184.419
96,118184.419
97,118184.419
98,0.257
99,0.257
100,118184.419
