Percentage served,Time in ms
0,49.176
1,49.176
2,49.176
3,56.520
4,56.520
5,56.520
6,56.520
7,56.520
8,57.351
9,57.351
10,57.351
11,57.351
12,57.351
13,62.030
14,62.030
15,62.030
16,62.030
17,62.030
18,81.702
19,81.702
20,81.702
21,81.702
22,81.702
23,551.704
24,551.704
25,551.704
26,551.704
27,551.704
28,655.734
29,655.734
30,655.734
31,655.734
32,655.734
33,687.483
34,687.483
35,687.483
36,687.483
37,687.483
38,1257.307
39,1257.307
40,1257.307
41,1257.307
42,1257.307
43,8674.446
44,8674.446
45,8674.446
46,8674.446
47,8674.446
48,8685.416
49,8685.416
50,8685.416
51,8685.416
52,8685.416
53,24938.435
54,24938.435
55,24938.435
56,24938.435
57,24938.435
58,25919.342
59,25919.342
60,25919.342
61,25919.342
62,25919.342
63,25975.336
64,25975.336
65,25975.336
66,25975.336
67,25975.336
68,26631.859
69,26631.859
70,26631.859
71,26631.859
72,26631.859
73,26939.749
74,26939.749
75,26939.749
76,26939.749
77,26939.749
78,34615.657
79,34615.657
80,34615.657
81,34615.657
82,34615.657
83,49672.494
84,49672.494
85,49672.494
86,49672.494
87,49672.494
88,126574.013
89,126574.013
90,126574.013
91,126574.013
92,126574.013
93,126575.021
94,126575.021
95,126575.021
96,126575.021
97,126575.021
98,0.257
99,0.257
100,126575.021
