Percentage served,Time in ms
0,201.152
1,201.152
2,201.152
3,254.266
4,254.266
5,254.266
6,254.266
7,254.266
8,333.134
9,333.134
10,333.134
11,333.134
12,333.134
13,337.068
14,337.068
15,337.068
16,337.068
17,337.068
18,383.484
19,383.484
20,383.484
21,383.484
22,383.484
23,483.847
24,483.847
25,483.847
26,483.847
27,483.847
28,523.073
29,523.073
30,523.073
31,523.073
32,523.073
33,530.837
34,530.837
35,530.837
36,530.837
37,530.837
38,664.588
39,664.588
40,664.588
41,664.588
42,664.588
43,715.181
44,715.181
45,715.181
46,715.181
47,715.181
48,715.521
49,715.521
50,715.521
51,715.521
52,715.521
53,815.992
54,815.992
55,815.992
56,815.992
57,815.992
58,817.902
59,817.902
60,817.902
61,817.902
62,817.902
63,1050.355
64,1050.355
65,1050.355
66,1050.355
67,1050.355
68,1056.141
69,1056.141
70,1056.141
71,1056.141
72,1056.141
73,1265.474
74,1265.474
75,1265.474
76,1265.474
77,1265.474
78,1388.096
79,1388.096
80,1388.096
81,1388.096
82,1388.096
83,1659.759
84,1659.759
85,1659.759
86,1659.759
87,1659.759
88,1983.533
89,1983.533
90,1983.533
91,1983.533
92,1983.533
93,68423.979
94,68423.979
95,68423.979
96,68423.979
97,68423.979
98,0.257
99,0.257
100,68423.979
