Percentage served,Time in ms
0,9.288
1,18.222
2,19.521
3,19.924
4,20.344
5,20.990
6,21.411
7,21.801
8,22.148
9,22.487
10,22.759
11,22.929
12,23.267
13,23.504
14,23.596
15,23.887
16,24.214
17,24.477
18,24.658
19,25.109
20,25.454
21,25.636
22,25.989
23,26.259
24,26.499
25,26.672
26,27.490
27,28.247
28,28.567
29,29.537
30,30.525
31,30.855
32,32.043
33,33.071
34,34.001
35,35.712
36,36.626
37,37.948
38,39.132
39,40.130
40,42.404
41,44.053
42,45.819
43,47.414
44,48.910
45,51.645
46,53.027
47,56.708
48,61.417
49,63.566
50,68.206
51,70.466
52,74.207
53,76.997
54,79.144
55,80.700
56,81.585
57,82.733
58,83.733
59,84.540
60,85.051
61,85.975
62,86.713
63,87.203
64,88.027
65,88.437
66,88.925
67,89.235
68,89.791
69,90.307
70,91.094
71,91.838
72,92.318
73,92.532
74,93.018
75,93.479
76,94.112
77,94.709
78,95.396
79,95.939
80,96.644
81,97.147
82,98.376
83,99.357
84,99.765
85,100.728
86,101.587
87,102.456
88,103.351
89,104.547
90,106.520
91,108.658
92,110.535
93,113.443
94,124.194
95,128.993
96,135.572
97,142.520
98,580.125
99,2535.471
100,12795.183
